R,G,B,C,R/G,B/G,R/C,B/C,G/C,MSI,SLI,IPI,fname
352736538623.7931,230776446180.16592,127226178339.29605,715975276937.8158,1.52847721014134,0.551296202212817,0.49266580842347873,0.3223246019990847,0.1776963289618532,0.21484454111688805,0.4201216921963057,0.6517329721272471,LSPDD/lampdump/LED_PAR20_dim_domestic-use_softwhite-color_EnergySmart-brand_7W_47.1Lum_2700K_25000H
115161091447.46,71669602717.07275,64754004360.950005,156144755936.3057,1.6068331214570406,0.9035072318815107,0.7375277559397276,0.4589946187261524,0.4147049574137754,0.2442093805450192,0.45782059355841537,0.9980424780392176,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Globe-brand_40W_120V_8.1Lum_2422K
85711858405.3071,61957423436.691864,37021762054.06261,167413930074.76605,1.383399335398244,0.5975355332826496,0.5119756663440652,0.37008523370201063,0.22113907748016495,0.2196783457393955,0.43145696825954005,0.5470364830362665,LSPDD/lampdump/CFL_Twister_domestic-use_softwhite-color_EnergyStar-brand_20W_62.5Lum_2700K_10000H
55545189349.3874,34033795690.694256,31424903791.688477,71093090187.53311,1.6320597871067002,0.9233440806098768,0.7813022222394238,0.4787215691555693,0.4420247271400667,0.19483454878293657,0.4183464833810566,1.0447462805996501,LSPDD/lampdump/INC_A15_domestic-use_softwhite-color_Sylvania-brand_15W_120V_6.7Lum_2254K
202325357321.26654,148108204440.01566,85163289254.96666,440501778247.7921,1.3660644802645556,0.5750072359391684,0.45930656199860787,0.3362261215588135,0.19333245280808015,0.2642613629985711,0.4707672715852064,0.6439489137281854,LSPDD/lampdump/LED_Encaster4inchCalculite_domestic-use_softwhite-color_Philips_brand_20W_1500lm_3000K
65493524416.03565,44128214335.261894,24459978326.6314,135450177006.59744,1.4841643923874166,0.5542934083123768,0.4835248344699145,0.32578927034633937,0.1805828450518748,0.2253319085440448,0.43682641084201235,0.6509580776789751,LSPDD/lampdump/LED_A19_dim_domestic-use_softwhite-color_Philips-brand_8W_120V_58.8Lum_2700K_bernard
61071193183.03876,39388076388.75975,34612360973.201355,88828645819.29884,1.5504995110770823,0.8787522556719412,0.6875168772388341,0.44341637796534245,0.3896531423389267,0.2872755246129283,0.5070524513881994,0.9395416496095911,LSPDD/lampdump/Halo_Vanity_domestic-use_softwhite-color_Enersaver_Globe-brand_29W_120V_12.9Lum_3000K_clear
182668215500.2595,224877612329.704,180295897142.1415,599764964062.0787,0.8123005825606185,0.8017512071312858,0.30456633255648524,0.37494289564141337,0.30061091918580285,0.6034147230605492,0.7492795065390985,0.685779887823512,LSPDD/lampdump/LED_A19_domestic-use_coolwhite-color_Globe-brand_4W_120V_50Lum_5000K
235839899995.92773,158828947473.24756,91082999031.99606,489948869362.7431,1.4848672345175087,0.5734659864023697,0.48135614702545443,0.32417453617115194,0.18590307015192029,0.23782665953652193,0.43655102211483704,0.6531848443600959,LSPDD/lampdump/LED_PAR30_dim_domestic-use_softwhite-color_EnergySmart-brand_10W_45Lum_25000H_2700K
1244803191564.5,827421917610.6525,724232230572.7125,1898259766677.3875,1.504435844724926,0.8752877040821919,0.6557601933181869,0.4358844517149134,0.38152430098667156,0.33652630387425037,0.5541749557527694,0.9461877527145052,LSPDD/lampdump/Halo_PAR30_domestic-use_softwhite-color_Sylvania-brand_50W_120V_13.2Lum_2880K
53952883065.731125,37474360600.57955,22018527399.467365,114644079557.90894,1.4397279153282398,0.5875624572798406,0.4706120305015706,0.32687567247334853,0.19205987334344102,0.2522418279569241,0.4654061342037926,0.6423570909284592,LSPDD/lampdump/LED_A19_dim_domestic-use_softwhite-color_CREE-brand_6W_120V_75Lum_2700K_bernard
122114025479.9017,80547037460.3175,68532504375.04097,188052045209.21268,1.5160585582065969,0.8508382994074035,0.6493629215467811,0.42832311326743017,0.364433709289345,0.30083669701633725,0.5270476988041806,0.9038212646506009,LSPDD/lampdump/Halo_A19_domestic-use_softwhite-color_Enersaver_Globe-brand_29W_120V_11.9Lum_2800K
2408120302.0776587,2306292163.849729,1732653765.1191154,6115247926.474633,1.044152315055329,0.7512724503329709,0.3937894801700887,0.3771379658811771,0.28333336374114426,0.46275631819833013,0.6239816733435861,0.6312870880207947,LSPDD/lampdump/CFL_Twister_domestic-use_coolwhite-color_EnerSaver_Globe-brand_13W_120V_69.2Lum_4100K
793234244578.725,517616192509.68494,446189848055.5625,1204650905675.6875,1.5324757147427976,0.8620090609843393,0.6584764439568496,0.42968148703574377,0.37038933516203604,0.30852070455309805,0.5219760359944106,0.926830918629808,LSPDD/lampdump/Halo_PAR30Flood_domestic-use_softwhite-color_Standard-brand_75W_130V_3000K
1383895637069.475,910438457531.5575,804340548570.6125,2048043139019.5125,1.5200320522724697,0.883465040296513,0.6757160582720959,0.44454066429842104,0.3927361358978432,0.3218931778137554,0.5445132896666204,0.9602618190410075,LSPDD/lampdump/Halo_PAR30_domestic-use_softwhite-color_Globe-brand_50W_120V_9.4Lum_2850K
442004724214.488,355277923496.3025,223785174125.01035,1033443205438.5615,1.2441097377081693,0.6298876437993461,0.42770103077596294,0.3437807918486759,0.21654327296103593,0.32495236273251965,0.5346045128345775,0.6321009596383942,LSPDD/lampdump/LED_WALL-001_domestic-use_softwhite-color_DALS-brand_7.5W_80Lum_3000K_120V
762402055534.3774,611587079155.114,401381071805.5062,1790670950156.6235,1.2465960801323812,0.6562942310030487,0.42576334611766214,0.34154073873908586,0.22415121648698152,0.3487914997534023,0.5397577829928022,0.6768844869919368,LSPDD/lampdump/LED_WALL-003_domestic-use_softwhite-color_DALS-brand_3.5W_70Lum_3000K_120V
4124459651.1010303,3254194767.690489,1859975917.4789946,9353243283.243153,1.2674286407350384,0.571562567780485,0.44096571918429894,0.34792153578647494,0.19885892638024752,0.2845322549684046,0.47056476873343045,0.5612972022121644,LSPDD/lampdump/CFL_A19_dim_domestic-use_softwhite-color_EnerSaver_Globe-brand_16W_120V_54Lum_3000K
49317502792.75764,36059424272.62142,19104095203.904198,105865733899.5495,1.3676730504597263,0.5297947926031982,0.465849533896893,0.3406146913111313,0.1804558897407832,0.24851318614127754,0.45698072973277165,0.5750811715022724,LSPDD/lampdump/LED_Encastre10.1cm_dim_domestic-use_softwhite-color_Ecosmart-brand_9.5W_120V_60.5Lum_2700K_bernard
32647271259.145393,25956861651.156662,16421162340.976582,75650128080.27852,1.2577510986460338,0.6326328106096308,0.43155606061235896,0.34311722015343743,0.21706721135423257,0.3157177505619566,0.5168333924475205,0.6467342704640742,LSPDD/lampdump/LED_A19_domestic-use_softwhite-color_GE-brand_9W_120V_50Lum_3000K
355017106647.84,230854856082.32,199802693016.6,534956772723.07996,1.5378368585031856,0.8654905355135905,0.6636369978843402,0.4315392716820914,0.3734931553432781,0.3062585854634351,0.5179640920329103,0.9312379250410342,LSPDD/lampdump/Halo_Par30LN_long_neck_domestic-use_softwhite-color_Standard-brand_75W_130V_3000K
44463946850.7119,29961542440.70767,17553131998.30161,92892875400.89294,1.4840339725067138,0.5858554189270577,0.47865831107952206,0.3225386480007665,0.18896101474465585,0.2508779347174627,0.4446254912833475,0.6637392330106708,LSPDD/lampdump/LED_BR40_dim_Flood_domestic-use_softwhite-color_Philips-brand_14.5W_120V_55.2Lum_2700K_bernard
290007826637.7233,190650856597.0398,106807115579.79276,592423560965.1129,1.5211462031386762,0.5602236333274945,0.48952784079902845,0.32181511533142243,0.18028843317067617,0.22908495469087028,0.42709252831542477,0.6631647921884818,LSPDD/lampdump/LED_A15_dim_domestic-use_softwhite-color_Standard-brand_5W_60Lum_120V_2700K_30000H
6769664921.032227,5123565321.178242,2885163930.7960916,14948844264.02662,1.3212801041200426,0.5631164530820512,0.4528554048370793,0.3427398955187294,0.1930024742942197,0.26891667359091137,0.45463053438450335,0.5613074572592951,LSPDD/lampdump/CFL_Twister_dim_domestic-use_softwhite-color_EnerSaver_Globe-brand_23W_120V_69.6Lum_3000K
64067815445.762405,48047728580.45123,29578375834.19642,142643886324.72247,1.3334202747688082,0.6156040401508328,0.4491451901409561,0.3368369287911345,0.2073581742358208,0.2991599637350027,0.499626876802354,0.66747321515367,LSPDD/lampdump/LED_BR30_dim_domestic-color_softwhite-color_EnergySmart-brand_12W_62.5Lum_3000K_25000H
1186181310732.6,770216657893.8125,663335354310.0625,1776256320870.1375,1.5400618755458486,0.8612321578761734,0.6677985022744486,0.4336179687830781,0.37344573894893357,0.29628188102270614,0.5196261187734749,0.9399548503603947,LSPDD/lampdump/Halo_PAR38_domestic-use_softwhite-color_Sylvania-brand_45W_120V_11.5Lum_2700K
5554883568.007435,4465947130.793756,1909038319.184865,12159926185.138306,1.2438310184429204,0.4274654990923643,0.45681885592336385,0.3672676184705771,0.15699423582998928,0.18576366309055042,0.40164509133790893,0.46542290119910246,LSPDD/lampdump/CFL_R30_dim_domestic-use_softwhite-color_EnerSaver_Globe-brand_15W_46.7Lum_3000K
165222655205.508,172183341076.19348,136045516978.05124,473181575734.792,0.9595739876623414,0.7901200901767218,0.3491738978825154,0.3638842886239056,0.2875122869414125,0.5636394242732045,0.62511418760472,0.6199778660068846,LSPDD/lampdump/MH_industrial-use_coolwhite-color_Philips-brand_250W_4000K_100Lum
521817730158.2025,398099799917.39075,253137165820.0765,1166778567387.9197,1.310771143985715,0.6358635846403458,0.44722944416642973,0.34119567417888147,0.21695390444716303,0.3236438337240391,0.5346772889892157,0.7353098591771984,LSPDD/lampdump/LED_PAR38_domestic-use_softwhite-color_Sylvania_brand_18W_120V_50Lum_3000K
448974816082.40314,339398497221.90283,188813129143.78842,986263925631.6428,1.3228544609284407,0.5563169274150914,0.4552278598194309,0.344125429716532,0.19144280170529906,0.2536380367317435,0.47419314525346573,0.6381049747173538,LSPDD/lampdump/LED_PAR20_Definity_domestic-use_softwhite-color_LightingScience-brand_8W_60Lum_120V_3000K_500000H
211146450414.0175,135091825611.94275,119058163000.37875,305162426561.15375,1.5629846547528716,0.881312858576496,0.6919149673615022,0.4426882664890289,0.3901468615977197,0.2852490147110032,0.49829093422428444,0.9511097465267742,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Globe-brand_60W_120V_9Lum_2616K
130607569486.17,86546179268.19374,76089975366.65251,196644685769.1103,1.5091084388767362,0.879183529649079,0.6641805191701059,0.4401145087124889,0.38694142721961633,0.327153038888964,0.5361255574341489,0.9241837985744055,LSPDD/lampdump/Halo_A19_domestic-use_softwhite-color_Enersaver_Globe-brand_72W_120V_16.7Lum_2813K
1343877304362.8,908317433691.15,806811311129.1375,2102250809660.6377,1.4795238476285273,0.8882481841733237,0.6392564094575088,0.432069013610121,0.38378451677674913,0.382929665281851,0.5945379496043869,0.9619622385605318,LSPDD/lampdump/Halo_BR25_domestic-use_softwhite-color_Enersaver_Globe-brand_53W_120V_14.2Lum_3000K
104656304851.46475,73968416357.47745,46147447950.351906,226036207209.8098,1.4148782683906287,0.6238804373927477,0.463006817108382,0.32724145069740523,0.20415953939413445,0.2913581833575555,0.48152443031329917,0.6828865777398723,LSPDD/lampdump/LED_MR16_domestic-use_softwhite-color_TCPElite-brand_7W_120V_71Lm_2700K
140067005848.02747,138867554901.41522,97989185612.27847,388053795045.62,1.0086373735568668,0.7056305245803666,0.36094739347043636,0.35785645360094936,0.25251443707890747,0.45982710697417717,0.5965060637956623,0.6395583266958215,LSPDD/lampdump/LED_Streetview-3white-board_streetlight-use_coolwhite-color_Philips-brand_4000K
796525741456.9878,798523281634.7498,597505948973.0306,2219781274943.1104,0.9974984571850272,0.7482636545672241,0.35883073276100214,0.35973061429451636,0.26917334411172733,0.474557190129541,0.6723589686745922,0.6893581323277421,LSPDD/lampdump/LED_Cylinder-1014_domestic-use_coolwhite-color_DALS-brand_20W_90Lum_4000K_120V
877784652.239645,956685073.27691,394931430.2882125,2291562045.5727253,0.9175272791003112,0.4128123677475844,0.38305079015229637,0.4174816366526998,0.1723415829177377,0.22091695293361888,0.4684185714248977,0.4374375203061412,LSPDD/lampdump/CFL_G25_domestic-use_coolwhite-color_EnerSaver_Globe-brand_7W_120V_57.1Lum_4100K
392985893251.5975,297657742424.10175,175804763777.077,875763799953.8251,1.32026094819893,0.5906272161622155,0.4487350279519635,0.3398835878347516,0.2007444973020652,0.2780950050976415,0.4823542910268942,0.640501573586345,LSPDD/lampdump/LED_PAR30_dim_domestic-use_softwhite-color_EnergySmart-brand_10W_120V_50Lum_3000k
300788115289.95,187452100411.687,168350142712.18625,411645983444.83545,1.6046132032095217,0.8980968596374831,0.730696101472489,0.45537211086819074,0.4089682627372139,0.2478292412923476,0.4612535587752375,0.9892636798085637,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Globe-brand_100W_120V_11.3Lum_2445K
18227031292.590527,27509123685.871944,29645496421.074383,76365509089.32237,0.6625813130482056,1.0776605158200525,0.2386814611720971,0.36022969026102314,0.3882053138203919,0.8549842913933289,1.076046913793366,0.8464695861219862,LSPDD/lampdump/LED_LiteBook-Elite-1000Lux_lighttherapy-use_coolwhite-color_LiteBook-brand
298905043755.1675,186798437244.36078,165049236800.64874,422248867253.3398,1.6001474539326803,0.88356861671567,0.7078883259048063,0.4423894336518988,0.3908814199414369,0.26320145196156625,0.4760950321636221,0.9728136124493493,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Rona-brand_100W_130V_2450K
22745967482.28222,32655924256.916332,25982350060.520466,83980509451.039,0.696534181771467,0.7956397086209421,0.2708481721647952,0.3888512283431059,0.30938547801580424,0.6519411302321194,0.7649912419372721,0.65750202501511,LSPDD/lampdump/LED_Luminette-1000Lux_lighttherapy-use_coolwhite-color_Lucimed-brand
234292623798.504,312621792510.7623,266071774154.25574,836974912043.0708,0.7494443107015267,0.8510979737444118,0.2799278932107911,0.3735139345427295,0.31789695285461994,0.7080547445690099,0.7480094868820304,0.7069830949690176,LSPDD/lampdump/LED_PAR20_domestic-use_coolwhite-color_Ledtech_brand_8W_120V_E26_5896K
2688976663.248335,3792572987.8380766,3083099490.3941274,9781797171.66632,0.7090111836664118,0.8129308256639832,0.2748959742323373,0.3877174021583209,0.3151874278608584,0.6396214447618235,0.7990658909021592,0.6621369923159509,LSPDD/lampdump/CFL_Twister_domestic-use_daylight-color_Tensor-brand_27W_6400K
3224997315.960595,3679752721.782699,1459968185.0322099,8830586183.337349,0.8764168572713787,0.3967571452260279,0.3652076146480425,0.41670537440947186,0.16533083475104515,0.2222279017263621,0.455423436509316,0.41058811892629826,LSPDD/lampdump/LED_PAR20_domestic-use_coolwhite-color_Globe-brand_2.2W_120V_73Lum_4100K
197597095347.26178,195149257501.12454,131148090622.6288,532373663097.0774,1.0125434135772877,0.6720399160210644,0.37116241663372873,0.36656444717014375,0.2463459402925313,0.42168516680773677,0.6227242524682941,0.6755808490625215,LSPDD/lampdump/LED_PAR20_dim_domestic-use_coolwhite-color_LightingScience-brand_8W_46.9Lum_120V_4000K_25000H
54151273760.2216,34712601919.00165,28127214871.133926,85120826594.85382,1.5599889022026678,0.810288290597344,0.636169500772863,0.407803863139415,0.3304386951622298,0.2713044871451612,0.5117602841671571,0.8924281476502395,LSPDD/lampdump/Halo_PAR38_domestic-use_softwhite-color_Rona-brand_90W_130V_clair_3000K
230793509065.81982,176990858217.36432,106616721511.22081,520738088727.2883,1.3039854791956538,0.6023854711201169,0.4432045860710736,0.33988460235343915,0.20474154631515004,0.29066701613604984,0.49169822701486077,0.6450569691155146,LSPDD/lampdump/LED_PAR30_dim_domestic-use_softwhite-color_EnergySmart-brand_10W_120V_50Lum_3000K_5000H
72018930397.89156,54509418956.05877,31377276743.987152,160047232065.1679,1.321219924504196,0.5756303652636815,0.449985479090116,0.34058332813818154,0.1960501055789017,0.2912368576357893,0.44929056168438136,0.5730320818118985,LSPDD/lampdump/CFL_PAR20_domestic-use_softwhite-color_ELume-brand_9W_120V_33.3Lum_2700K_8000H
268255422749.0298,269633919775.84436,203310545248.42337,746829177091.5178,0.9948875236915276,0.7540243653967653,0.359192477982361,0.3610382776231611,0.2722316581687452,0.4889948696243428,0.687119872326043,0.7040991301988351,LSPDD/lampdump/LED_WALL-pack-1192_domestic-use_coolwhite-color_DALS-brand_50W_68Lum_4000K_120V
107734512918.295,69927608294.50674,61297294562.89625,159434003626.43335,1.5406577680243387,0.876582169158952,0.6757310891516316,0.43859908616704335,0.38446813834344096,0.30440106244829823,0.5162819097666071,0.9381830020565729,LSPDD/lampdump/INC_A15_domestic-use_softwhite-color_Sylvania-brand_40W_120V_10.8Lum_2700K
21196375690.155518,26422288440.681805,20679043297.625797,70179029262.31783,0.8022157406138952,0.7826363467362175,0.3020328994709645,0.37649834599335336,0.2946612900604665,0.6063447290304347,0.696884504606098,0.6693714114559846,LSPDD/lampdump/LED_A19_domestic-use_coolwhite-color_Tlsanli-brand_5W_120V_E26_100Lum_4930K
2257823093.562502,2575490079.2075305,2063615070.7220125,6783547150.959343,0.8766576550965501,0.8012514151702653,0.33283812190252055,0.37966715965751036,0.30420884896925526,0.5713639163129286,0.720648054002521,0.6668131948109679,LSPDD/lampdump/CFL_Twister_domestic-use_daylight-color_EnerSaver_Globe-brand_9W_120V_61.1Lum_5000K
144294016938.97845,178593105925.22565,135765990573.51962,476213240649.14124,0.8079484154298334,0.7601972644473907,0.303002950405761,0.37502759411262854,0.2850949511367066,0.5963782188142467,0.6579084978661022,0.6554109929532972,LSPDD/lampdump/LED_PAR20_dim_domestic-use_coolwhite-color_Standard-brand_8W_61Lum_120V_5000K_50000H
51480054727.24093,34810460987.67938,23879173418.963276,93694667326.28374,1.4788673653434663,0.6859769374331163,0.549444874466185,0.37153086702848204,0.25486160632606847,0.24841427100645894,0.44261655156187774,0.5782547041854873,LSPDD/lampdump/CFL_A19Shape_domestic-use_softwhite-color_EnerSaver_Globe-brand_15W_120V_33.3Lum_2569K
173908789791.8739,113971642589.59613,67507117898.79755,356110563347.72473,1.5258952651766828,0.5923150387670197,0.4883561671324543,0.32004566648675437,0.1895678613523186,0.254003138606209,0.45368091895023305,0.6850521179298602,LSPDD/lampdump/LED_MR16_domestic-use_softwhite-color_Philips-brand_10W_65Lm_120V_2700K
356038702615.4664,278467663324.78326,170753426936.5618,814257760180.1475,1.2785639034870997,0.6131894270876548,0.43725552279255636,0.34198957251960943,0.20970439004325128,0.29413716035384907,0.5094214835641449,0.6431416350431612,LSPDD/lampdump/LED_PAR38_dim_domestic-use_softwhite-color_EnergySmart-brand_20W_55Lum_3000K_25000H
796177911872.175,524894752015.91,450190528837.44995,1235543346723.725,1.51683343911208,0.8576777098807883,0.6443949651652369,0.42482908706340966,0.36436643848329126,0.3236677264598991,0.5344199417376836,0.919252861817976,LSPDD/lampdump/Halo_BR30_domestic-use_softwhite-color_Enersaver_Globe-brand_43W_120V_11.9Lum_2788K
674070891255.425,443285089806.115,380818194863.875,1036497796885.38,1.5206261314817777,0.8590818947473241,0.6503350931193214,0.4276758630246613,0.3674085907449231,0.3161591843479369,0.52870855688278,0.9197238388277684,LSPDD/lampdump/Halo_PAR38Accubeam_domestic-use_softwhite-color_Standard-brand_90W_130V_5000H-3000K
57769002213.65832,43649107814.19162,26192157741.023586,128616536419.73766,1.3234864377886757,0.6000616977675713,0.44915687999193404,0.33937399520496786,0.2036453357408566,0.2908687467982546,0.486926059354155,0.6557686039896551,LSPDD/lampdump/LED_BR30_dim_domestic-use_softwithe-color_EnergySmart-brand_10W_120V_70Lum_3000K_15000H
179448610690.49554,124708388626.28307,69872320626.4788,378980400881.86865,1.4389457891902842,0.5602856503572269,0.4735036700392092,0.3290628970154995,0.1843692192627623,0.23696918996680175,0.44556767673211073,0.6321311498233598,LSPDD/lampdump/LED_A19Omni_dim_domestic-use_softwithe-color_Standard-brand_13.5W_59.3Lum_120V_2700K_50000H
3373413900.354165,2661901297.7814493,1115261529.973735,7279325095.44995,1.2672948854887005,0.41897178190011974,0.4634239927631158,0.3656796836076617,0.153209468645774,0.19926276871985343,0.3817163286630236,0.4669853071722149,LSPDD/lampdump/CFL_R20_domestic-use_softwhite-color_Sylvania-brand_14W_120V_2700K
334987738785.4425,217845823470.40997,188018774405.275,505756169264.622,1.5377285341022107,0.8630818411389631,0.6623502769576105,0.4307329039350355,0.3717577477673826,0.30454453881748095,0.5178165906936077,0.9289449077727465,LSPDD/lampdump/Halo_PAR30_domestic-use_softwhite-color_ELume-brand_50W_130V_5000H
239183385409.815,149455477840.8775,133042831162.80562,331786736373.34393,1.6003654657908837,0.8901837061098147,0.7208949580813659,0.4504564572849661,0.4009889985870285,0.2506261284186356,0.46795621369820156,0.9768474196445287,LSPDD/lampdump/INC_A19_domestic-use_softwhite-color_Sylvania-brand_60W_120V_14.1Lum_2476K
221647842609.695,147484946773.6325,127300461530.24374,344404446477.22974,1.5028506126112757,0.8631420651060142,0.643568469794275,0.42823183115721897,0.36962490708917195,0.33254248096998856,0.5422462319268266,0.9138754215008967,LSPDD/lampdump/Halo_Vanity_domestic-use_softwhite-color_Enersaver_Globe-brand_43W_120V_14Lum_3000K_clear
356038702615.4664,278467663324.78326,170753426936.5618,814257760180.1475,1.2785639034870997,0.6131894270876548,0.43725552279255636,0.34198957251960943,0.20970439004325128,0.29413716035384907,0.5094214835641449,0.6431416350431612,LSPDD/lampdump/LED_PAR38_domestic-use_softwhite-color_EnergySmart-brand_20W_55Lum_3000K_25000H
2493542961.4463973,1393720820.6540422,468084672.3204768,4366491124.832498,1.789126577212381,0.3358525361634585,0.5710633298360481,0.3191855384127241,0.1071992725826124,0.06017896090543402,0.275779294059241,0.47399702547178324,LSPDD/lampdump/CFL_Twister_domestic-use_yellow-color_Noma-brand_23W_120V
191376893278.70395,133357921502.0618,82782139706.76704,409801113017.6019,1.435062057980149,0.6207515742174129,0.46699944729160325,0.32542108175370854,0.20200564878214802,0.28770257918288994,0.49197354887884265,0.6665113437527527,LSPDD/lampdump/LED_PAR20_domestic-use_softwhite-color_TCP-brand_10W_120V_60Lm_2700K
150133883022.01947,147330102253.5511,102043456798.33195,408099933599.31165,1.019030603560182,0.6926178373426901,0.36788509544190895,0.361014766540505,0.25004526685006073,0.426787711627247,0.6262388109340079,0.6578301242177792,LSPDD/lampdump/LED_MR16_domestic-use_coolwhite-color_Philips-brand_10W_120V_44Lm_4000K
41601092400.69328,30171259132.319824,17247838359.70999,90085089313.33142,1.3788318286037218,0.5716645196697772,0.46179775940497253,0.3349195672924184,0.19146163356423,0.2562595862900355,0.46293898780302273,0.6300286418684504,LSPDD/lampdump/LED_A19_dim_domestic-use_softwhite-color_CREE-brand_9.5W_120V_84.2Lum_2700K_bernard
1368746726796.3904,1707192479538.3716,1211774174735.3623,4430497034067.595,0.8017530203545077,0.7098052441415561,0.30893751113512374,0.38532753016449156,0.27350750162286974,0.5265325323167422,0.6661750831905673,0.6176616762910987,LSPDD/lampdump/LED_WALL-Light_domestic-use_coolwhite-color_RAB-design-brand_14W_91Lum_5000K_120V
69489727978.34845,46661647231.11101,25971338117.990566,144100493912.35712,1.4892257796680854,0.5565885402492722,0.48223101872650465,0.32381323591778205,0.18023073629287148,0.22596024889899635,0.4349130205031781,0.6301774869153937,LSPDD/lampdump/LED_Candelabra_domestic-use_softwhite-color_Philips-brand_3.5W_120V_51.4Lum_2700K
230793509065.81982,176990858217.36432,106616721511.22081,520738088727.2883,1.3039854791956538,0.6023854711201169,0.4432045860710736,0.33988460235343915,0.20474154631515004,0.29066701613604984,0.49169822701486077,0.6450569691155146,LSPDD/lampdump/LED_PAR30_dim_domestic-use_EnergySmart-brand_10W_120V_50Lm_5000H
181139002993.5,167133638159.83746,147016436036.0325,390336909618.2125,1.0837974030115265,0.8796340321116808,0.4640580957887676,0.42817789976179915,0.3766398524285825,0.5454557831778503,0.675343541295001,0.7177792563125613,LSPDD/lampdump/CFL_Dayligth-Sky-10000Lux_lighttherapy-use_Daylight-color_Uplift-Technologies-brand_55W_4000K
2786032530.461508,3186653578.5001802,2498907728.2664127,8482941185.959193,0.8742815815494989,0.7841792861094554,0.3284276608062422,0.3756543289224579,0.2945803434783396,0.5590488282108595,0.7057260092770609,0.6584574246367275,LSPDD/lampdump/CFL_Twister_domestic-use_daylight-color_EnerSaver_Globe-brand_13W_120V_67.7Lum_5000K
255976465243.9665,194784399529.53015,111179137534.77414,566389901990.596,1.3141528061910284,0.5707805029730777,0.45194390709355653,0.343905141749445,0.1962943497827758,0.28511207339097977,0.47706030810582867,0.6760727323345302,LSPDD/lampdump/LED_PAR20_domestic-use_softwhite-color_Standard-brand_7W_120V_50Lum_3000K
330119317.71413743,633514637.611363,148738458.29977,1164836075.80685,0.5210918550498481,0.2347829860105227,0.28340409828522256,0.543865914500068,0.1276904633956696,0.11929925525849926,0.4862806603222301,0.29698881770899727,LSPDD/lampdump/CFL_Twister_domestic-use_green-color_Rona-brand_13W_120V
93628108726.30292,39145350999.00898,14893334753.51535,151911219489.92993,2.39180659610571,0.3804624143973673,0.6163343895248596,0.25768571360592557,0.09803972875421896,0.039497005564602415,0.17004174757474375,0.5481607775239621,LSPDD/lampdump/LED_Lytepro7-Architectural-Wall-Sconce_outdoor-use_softwhite-color_Philips-brand_13W_120-200V_42.7Lum_1800K
86421628396.88655,90013587998.282,69813544402.31715,250718329194.1386,0.9600953624750076,0.7755889522329631,0.3446960925220897,0.3590227658568266,0.27845409079867656,0.5361387225852801,0.6655665281388324,0.6588168034920446,LSPDD/lampdump/CFL_PAR20_domestic-use_coolwhite-color_Elume-brand_9W_33.3Lum_120V_4100K_8000H
679886009.50865,799219952.027512,350719975.16180503,1750066829.0514002,0.8506869827059146,0.43882785242294853,0.3884914554246896,0.45667967574742174,0.20040376135344956,0.20534305920417506,0.4889168707718149,0.40099809097188926,LSPDD/lampdump/CFL_Twister_domestic-use_daylight-color_EnerSaver_Globe-brand_23W_120V_69.6Lum_5000K
1314302652907.95,897863858672.575,801442985536.6875,2104428225697.8625,1.4638106214131938,0.8926108093063925,0.6245414487691097,0.4266545409857486,0.3808364551235365,0.40988922452909243,0.6135749524000773,0.9653929945320144,LSPDD/lampdump/Halo_R30_domestic-use_softwhite-color_Enersaver_Globe-brand_72W_120V_16Lum_3000K
60070286176.631744,39456729616.665184,22354949966.111233,122383197045.81265,1.5224344936905285,0.5665687496986385,0.4908376936267253,0.3224031612926,0.18266355599243686,0.2357595561003647,0.43973605678923294,0.6671802288901224,LSPDD/lampdump/LED_A19_dim_domestic-use_softwhite-color_Philips-brand_11W_120V_75.5Lum_2700K_bernard
474933972266.3069,439955335693.32104,329219539093.6467,1252906545248.0205,1.079504971835069,0.7483021852089442,0.3790657603854171,0.35114776705570583,0.26276464141902595,0.471644211213642,0.6611799884237949,0.7447713329199659,LSPDD/lampdump/LED_PAR30LN_dim_domestic-use_coolwhite-color_Standard-brand_15W_56Lum_120V_4000K_50000H
148372236162.36707,96542822887.6796,82180750203.73715,225863718604.40387,1.536854130886427,0.8512362467311356,0.6569104461714734,0.42743838401409023,0.36385104571697596,0.2888184042641366,0.5175293691636512,0.9120440206987451,LSPDD/lampdump/Halo_Vanity_domestic-use_softwhite-color_Enersaver_Globe-brand_29W_120V_11.9Lum_3000K
712938704967.1093,568423561796.0663,366010618416.029,1667601595382.5278,1.2542384814493153,0.643904727065735,0.4275234006378902,0.34086292755415404,0.21948325033358496,0.3347331228340769,0.5371182137154156,0.6749289274309332,LSPDD/lampdump/LED_Step-light-002_domestic-use_softwhite-color_DALS-brand_3.5W_70Lum_3000K_120V
189053734668.925,127386074158.25499,109348851506.41998,299651211208.728,1.4841004867930752,0.8584050668723262,0.6309126330787158,0.4251144977669444,0.36492043888402925,0.3445842348255466,0.5520141770575815,0.9052808588212424,LSPDD/lampdump/Halo_BR40_domestic-use_softwhite-color_Enersaver_Globe-brand_65W_120V_14.3Lum_2840K_blanc_givre
